POP	Inversion	Type	CHR	StartNonRecombining	EndOutside	StartInside	EndInside	StartOutside	EndNonRecombining	SizeInside	SizeUsable	Len	ncd1_rawp_0.5	ncd1_rawp_0.4	ncd1_rawp_0.3	ncd2_rawp_0.5	ncd2_rawp_0.4	ncd2_rawp_0.3	ncd1_corp_0.5	ncd1_corp_0.4	ncd1_corp_0.3	ncd2_corp_0.5	ncd2_corp_0.4	ncd2_corp_0.3
CDX	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.509731763944659	0.442265971416066	0.255536709992959	0.0166481887565698	0.0182961426074372	0.0184262442272426	0.85099685204617	0.821615949632739	0.70199370409234	0.38090241343127	0.408184679958027	0.413431269674711
CEU	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.00922205706677853	0.0242018584546922	0.0981707261469438	0.0091422527492514	0.0106112649854238	0.0134877308497766	0.100405679513185	0.220081135902637	0.53448275862069	0.233265720081136	0.262677484787018	0.31947261663286
CHB	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.517321329915861	0.486375899778307	0.366744254148817	0.0161575559805648	0.0179396334755233	0.0182561893476348	0.869254341164454	0.860061287027579	0.795709908069459	0.3585291113381	0.38100102145046	0.382022471910112
CHS	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.50883711807523	0.508591945255634	0.476991892952099	0.0137125073984385	0.0144490452457844	0.0136047115981469	0.840534979423868	0.840534979423868	0.840534979423868	0.313786008230453	0.334362139917695	0.328189300411523
CLM	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.00965168204123532	0.0218168535340366	0.0671548004124942	0.00857401458111616	0.00881829303468237	0.0100492336459753	0.169338677354709	0.307615230460922	0.55811623246493	0.232464929859719	0.241482965931864	0.270541082164329
ESN	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.00425587729033396	0.00313590958235134	0.00312898194704423	0.00970917350318067	0.00997403051216277	0.010671712318432	0.108	0.08	0.079	0.263	0.27	0.29
FIN	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.00268890968406191	0.00975535964313607	0.0901787368574116	0.00761733331887538	0.00782215432338988	0.0113085291080768	0.0301455301455301	0.0966735966735967	0.441787941787942	0.227650727650728	0.232848232848233	0.308731808731809
GBR	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.00189243089385716	0.00648715843114495	0.0600731040188687	0.0104141758718433	0.0125313765048406	0.0177050202007215	0.0324873096446701	0.083248730964467	0.395939086294416	0.260913705583756	0.295431472081218	0.37258883248731
GIH	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.0148661423166019	0.0204815284239393	0.0426141945559679	0.00845509873399121	0.00948208876675747	0.017216058418643	0.157630522088353	0.211847389558233	0.370481927710843	0.246987951807229	0.264056224899598	0.380522088353414
GWD	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.00913932273633544	0.0104589390285011	0.0248122704281393	0.0154100366079661	0.0157990185746828	0.0174803732797967	0.198	0.226	0.427	0.354	0.365	0.396
IBS	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.00720346042261702	0.0146380559436991	0.129620263043749	0.00621057572551433	0.00674178274191355	0.0105587364611005	0.105210420841683	0.185370741482966	0.632264529058116	0.206412825651303	0.222444889779559	0.306613226452906
ITU	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.0231295563834005	0.0289785227709469	0.0426041707647007	0.0116821870872653	0.013169228413376	0.0160954577646766	0.266533066132265	0.306613226452906	0.413827655310621	0.283567134268537	0.317635270541082	0.361723446893788
JPT	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.500555264561294	0.441592700676176	0.277161938900707	0.0174841805494512	0.0184659598337478	0.0173023547048942	0.817427385892116	0.796680497925311	0.691908713692946	0.356846473029046	0.377593360995851	0.356846473029046
KHV	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.271365536574889	0.200928686362917	0.0666888812219185	0.0196566861539791	0.0205721043896865	0.0194066265397671	0.744306418219462	0.674948240165631	0.409937888198758	0.419254658385093	0.43167701863354	0.426501035196687
LWK	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.0153202713606159	0.0184803840251246	0.0438298984786122	0.0108525322575268	0.0113173232484405	0.0106886051189722	0.32	0.361	0.614	0.305	0.313	0.315
MSL	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.0132039804640799	0.013056968006018	0.0147279342216505	0.0211669894540248	0.0214786599044105	0.0199072055825935	0.253360910031024	0.259565667011375	0.289555325749741	0.429162357807653	0.440537745604964	0.427094105480869
MXL	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.0395562958606771	0.0566433659899223	0.0579983025702028	0.00942069724427524	0.0106881380407651	0.0145404068676751	0.369323915237134	0.463168516649849	0.452068617558022	0.264379414732593	0.29263370332997	0.360242179616549
PEL	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.0289342305551644	0.0351059834905819	0.0437085504301703	0.0108677893440059	0.0115760371756211	0.014656695538518	0.275100401606426	0.320281124497992	0.367469879518072	0.311244979919679	0.32429718875502	0.372489959839357
PJL	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.00561824569804524	0.011685799514626	0.0946744486125623	0.00914239501558825	0.00993436904075436	0.0154694140907572	0.0651955867602808	0.136409227683049	0.598796389167503	0.237713139418255	0.25777331995988	0.348044132397192
PUR	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.0078292549233748	0.0160050062213033	0.0812552234979773	0.00417951690905745	0.0049446686018711	0.00722144205456545	0.174	0.29	0.697	0.152	0.175	0.24
STU	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.0118858959995371	0.0185810112704864	0.0196946095680787	0.00557479924382739	0.00626023518547243	0.00810321652478794	0.134403209628887	0.216649949849549	0.246740220661986	0.175526579739218	0.182547642928786	0.227683049147442
TSI	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.00524330119255059	0.0133825933785139	0.0625480293346573	0.0053728842298447	0.0055252895001945	0.00750855284812336	0.0882647943831495	0.165496489468405	0.463390170511535	0.174523570712136	0.17753259779338	0.231695085255767
YRI	HsInv0097	long	3	107699821	107719820	107719846	107741053	107742133	107762132	21208	61208	62311	0.00784232695764441	0.00718868716988827	0.0028819572460157	0.01187447022648	0.0122631527752688	0.0117887139133663	0.162	0.159	0.08	0.306	0.306	0.31
ACB	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.0472174335738904	0.0390061731658331	0.0252991060664474	0.0694938111483467	0.0695942202459666	0.0657580370934225	0.21021021021021	0.186186186186186	0.142142142142142	0.354354354354354	0.355355355355355	0.349349349349349
ASW	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.00846796982186702	0.00493972742634841	0.00186426986916728	0.101646634166646	0.096933681052308	0.0870478388969164	0.0533199195171026	0.028169014084507	0.0130784708249497	0.421529175050302	0.406438631790744	0.367203219315895
BEB	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.310085798603067	0.270634393123958	0.174913688656278	0.0628739709257232	0.0649459767158549	0.0710431608057534	0.577922077922078	0.53030303030303	0.390692640692641	0.373376623376623	0.377705627705628	0.391774891774892
CDX	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.212093459188917	0.162058490494224	0.0616269720440748	0.0683864708771138	0.0677247194282275	0.064493460988186	0.384020618556701	0.315721649484536	0.137886597938144	0.356958762886598	0.354381443298969	0.34020618556701
CEU	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.14351683825608	0.192031807114653	0.39064024584857	0.0594244430045238	0.0666383923449872	0.0792694991887455	0.35093896713615	0.407276995305164	0.626760563380282	0.299295774647887	0.334507042253521	0.382629107981221
CHB	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.463532373905247	0.427004871608315	0.320420200117337	0.066868125865176	0.0696963184672133	0.0694085767832081	0.621428571428571	0.601190476190476	0.501190476190476	0.339285714285714	0.357142857142857	0.357142857142857
CHS	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.545301399119557	0.533141916924552	0.483867628470557	0.0622422568353157	0.0633274279401104	0.0603424059461606	0.683937823834197	0.678756476683938	0.647668393782383	0.345854922279793	0.347150259067358	0.33160621761658
CLM	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.0487305703741811	0.048668907665673	0.0222044477018015	0.0376264409544365	0.0389564456291463	0.0405474383584806	0.171779141104294	0.176891615541922	0.074642126789366	0.206543967280164	0.207566462167689	0.214723926380368
ESN	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.00611756381853105	0.00507934220717232	0.00637250079783267	0.0481102631098263	0.0478311109699246	0.0471854475567239	0.032258064516129	0.0352822580645161	0.0383064516129032	0.243951612903226	0.242943548387097	0.23991935483871
FIN	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.426535188012599	0.405374535919753	0.335532071081967	0.0514008351074447	0.0541872039884674	0.0593358417882239	0.639846743295019	0.61941251596424	0.54661558109834	0.288633461047254	0.30779054916986	0.333333333333333
GBR	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.198312145104892	0.212308312906605	0.250580901163449	0.0565347842125564	0.060939410652411	0.0665488307933735	0.348522167487685	0.375615763546798	0.449507389162562	0.333743842364532	0.355911330049261	0.366995073891626
GIH	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.128422758715486	0.161073627417993	0.295918788985782	0.0851020162066374	0.0906622169089197	0.0977900548074074	0.29806598407281	0.354948805460751	0.540386803185438	0.397042093287827	0.41296928327645	0.43230944254835
GWD	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.125584790355216	0.108667570799809	0.0745069295098431	0.0373216289453389	0.0372874937931576	0.0353715591468911	0.469469469469469	0.414414414414414	0.321321321321321	0.206206206206206	0.212212212212212	0.204204204204204
IBS	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.114348086456534	0.12868521650905	0.187181157386492	0.0844742785335336	0.0920898409848546	0.103404311151718	0.275599128540305	0.293028322440087	0.38562091503268	0.416122004357298	0.440087145969499	0.470588235294118
ITU	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.175904013702817	0.170248726709296	0.160184207261162	0.0741482909991131	0.0790711993313299	0.0854671917768888	0.375541125541126	0.37012987012987	0.3495670995671	0.336580086580087	0.352813852813853	0.366883116883117
JPT	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.34531279507709	0.340832671172921	0.318669597988458	0.0652501911579657	0.0644835523873172	0.0623935586288003	0.506970849176172	0.505703422053232	0.495564005069708	0.330798479087452	0.334600760456274	0.325728770595691
KHV	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.347685312148904	0.289929434384003	0.153632325519904	0.0889280004353038	0.0869939393551423	0.0797178047246464	0.57125	0.51125	0.325	0.42875	0.4225	0.4
LWK	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.00540350170186636	0.00586555472853082	0.013982749441324	0.0436534397708672	0.0450101055325608	0.0471741025286853	0.029	0.029	0.077	0.254	0.262	0.279
MSL	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.00850365292032332	0.00455557681581872	0.00119826461971044	0.0603731469504337	0.0585007420535946	0.0539658377423784	0.0524193548387097	0.030241935483871	0.00504032258064516	0.325604838709677	0.314516129032258	0.294354838709677
MXL	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.044874964915329	0.0291862695304669	0.00990891351127387	0.105334239561494	0.0971677972542246	0.082644571961029	0.121452894438138	0.0896708286038592	0.0465380249716232	0.460839954597049	0.431328036322361	0.389330306469921
PEL	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.183071308347918	0.166421908842798	0.128580002279936	0.0762682649446085	0.077737889181784	0.0814065570247359	0.373348017621145	0.352422907488987	0.288546255506608	0.392070484581498	0.394273127753304	0.401982378854626
PJL	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.341091538384021	0.361934737427518	0.415857773144104	0.065647707941035	0.0693539549651507	0.0725888458474002	0.579004329004329	0.611471861471861	0.672077922077922	0.345238095238095	0.352813852813853	0.365800865800866
PUR	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.217057834152767	0.257344159999	0.247917374422419	0.0869021531964858	0.0919044566011922	0.100366040620214	0.562310030395137	0.616008105369808	0.618034447821682	0.425531914893617	0.444782168186424	0.460992907801418
STU	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.416373802337054	0.420278159121324	0.421947805151857	0.0522829323260602	0.0566730717777832	0.0680575287701668	0.665236051502146	0.671673819742489	0.671673819742489	0.278969957081545	0.292918454935622	0.337982832618026
TSI	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.307375882711969	0.273385344688549	0.179806807436759	0.0428003471010084	0.0464684467229875	0.050517559520841	0.549945115257958	0.518111964873765	0.399560922063666	0.25576289791438	0.267837541163557	0.286498353457739
YRI	HsInv0098	long	3	41351288	41362138	41362436	41363111	41363810	41364179	676	11897	12891	0.0378548370469707	0.0345605285298912	0.0319671271405915	0.0403185688224189	0.0409470514319518	0.0406389639366912	0.16566265060241	0.156626506024096	0.170682730923695	0.217871485943775	0.219879518072289	0.227911646586345
ACB	HsInv0102	long	4	40235009	40235026	40235029	40237058	40237061	40237631	2030	2619	2622	0.00323765635456141	0.00745954648742437	0.0992735151286187	0.562341746530925	0.598112388339527	0.673601376676197	0.00966702470461869	0.0128893662728249	0.148227712137487	0.650912996777658	0.684210526315789	0.761546723952739
ASW	HsInv0102	long	4	40235009	40235026	40235029	40237058	40237061	40237631	2030	2619	2622	0.0151727588090865	0.0191077082504638	0.0523923307746053	0.528867532892568	0.543282036046585	0.568484380051649	0.0318772136953955	0.0365997638724911	0.0944510035419126	0.659976387249115	0.668240850059032	0.688311688311688
BEB	HsInv0102	long	4	40235009	40235026	40235029	40237058	40237061	40237631	2030	2619	2622	1	1	1	0.470167463208538	0.493777801703942	0.525925394233396	1	1	1	0.76386404293381	0.792486583184258	0.821109123434705
CDX	HsInv0102	long	4	40235009	40235026	40235029	40237058	40237061	40237631	2030	2619	2622	0.344843663767675	0.30106262013055	0.186952870763317	0.261308701830779	0.263383501428106	0.250223160417305	0.406779661016949	0.355932203389831	0.23728813559322	0.65819209039548	0.649717514124294	0.621468926553672
CEU	HsInv0102	long	4	40235009	40235026	40235029	40237058	40237061	40237631	2030	2619	2622	0.138926327500205	0.120712924376032	0.0835821303836368	0.295404569967154	0.305465804792857	0.30908417180288	0.195121951219512	0.188470066518847	0.135254988913525	0.634146341463415	0.651884700665188	0.660753880266075
